place_id,name,category,latitude,longitude,osm_type,osm_id,osm_url,name_local,name_en,harbour_category,operator,website,phone,vhf_channel,access,fee,capacity,max_draft,max_length,source
cala_pilota_ebdde02,Cala Pilota,anchorage,39.4845066,3.2887028,node,13390634975,https://www.openstreetmap.org/node/13390634975,Cala Pilota,,,,,,,,,,,,openstreetmap
cala_portinatx_a3de1e7,Cala Portinatx,anchorage,39.1110083,1.5143796,node,6855849307,https://www.openstreetmap.org/node/6855849307,Cala Portinatx,,,,,,,,,,,,openstreetmap
cala_pregonda_981ec1d,Cala Pregonda,anchorage,40.0565457,4.0425486,node,13391483609,https://www.openstreetmap.org/node/13391483609,Cala Pregonda,,,,,,,,,,,,openstreetmap
cala_rafalet_b7df2ed,Cala Rafalet,anchorage,39.8409126,4.299566,node,13391394747,https://www.openstreetmap.org/node/13391394747,Cala Rafalet,,,,,,,,,,,,openstreetmap
cala_rambles_1a25b8e,Cala Rambles,anchorage,39.9647207,4.2565781,node,13391496673,https://www.openstreetmap.org/node/13391496673,Cala Rambles,,,,,,,,,,,,openstreetmap
cala_refaubetx_16a413a,Cala Refaubetx,anchorage,39.4686974,2.4901647,node,13390634121,https://www.openstreetmap.org/node/13390634121,Cala Refaubetx,,,,,,,,,,,,openstreetmap
cala_renella_7de3028,Cala Renella,marina,41.2131103,9.4107995,node,3467572320,https://www.openstreetmap.org/node/3467572320,Cala Renella,,marina,,,,,,,,,,openstreetmap
cala_roja_23d7684,Cala Roja,anchorage,39.7704157,3.3792239,node,3985602180,https://www.openstreetmap.org/node/3985602180,Cala Roja,,,,,,,,,,,,openstreetmap
cala_roja_9f0ca9a,Cala Roja,anchorage,40.0622191,4.0762718,node,13391483606,https://www.openstreetmap.org/node/13391483606,Cala Roja,,,,,,,,,,,,openstreetmap
cala_s_escala_00424c0,Cala S'Escala,anchorage,40.0509952,3.910363,node,13391435096,https://www.openstreetmap.org/node/13391435096,Cala S'Escala,,,,,,,,,,,,openstreetmap
cala_sa_nau_1beee5e,Cala sa Nau,anchorage,39.3924755,3.2490371,node,2477684403,https://www.openstreetmap.org/node/2477684403,Cala sa Nau,,,,,,,,,,,,openstreetmap
cala_salada_40cdf4b,Cala Salada,anchorage,39.0095025,1.2960484,node,10839259375,https://www.openstreetmap.org/node/10839259375,,,,,,,,,,,,,openstreetmap
cala_sant_esteve_f6fdc5e,Cala Sant Esteve,anchorage,39.8634609,4.3002626,node,13391394746,https://www.openstreetmap.org/node/13391394746,Cala Sant Esteve,,,,,,,,,,,,openstreetmap
cala_sant_vicenc_04dca3b,Cala Sant Vicenç,anchorage,39.923429,3.0602932,node,5810789663,https://www.openstreetmap.org/node/5810789663,Cala Sant Vicenç,,,,,,,,,,,,openstreetmap
cala_santanyi_4131563,Cala Santanyí,anchorage,39.3285374,3.1472695,node,1961625126,https://www.openstreetmap.org/node/1961625126,Cala Santanyí,,,,,,,,,,,,openstreetmap
cala_sequer_1ee4779,Cala Sequer,anchorage,39.4937211,3.2948071,node,13390634974,https://www.openstreetmap.org/node/13390634974,Cala Sequer,,,,,,,,,,,,openstreetmap
cala_serena_b1bc509,Cala Serena,anchorage,39.3782616,3.2411127,node,13390696944,https://www.openstreetmap.org/node/13390696944,Cala Serena,,,,,,,,,,,,openstreetmap
cala_ses_cambres_91a587d,Cala Ses Cambres,anchorage,39.8097176,2.7034308,node,1940648137,https://www.openstreetmap.org/node/1940648137,Cala Ses Cambres,,,,,,,,,,,,openstreetmap
cala_solana_cc1cd3a,Cala Solana,anchorage,39.8806563,3.1900125,node,3985602187,https://www.openstreetmap.org/node/3985602187,Cala Solana,,,,,,,,,,,,openstreetmap
cala_taulera_b36718c,Cala Taulera,anchorage,39.8781329,4.3085744,node,13391394744,https://www.openstreetmap.org/node/13391394744,Cala Taulera,,,,,,,,,,,,openstreetmap
cala_tirant_0313558,Cala Tirant,anchorage,40.0478035,4.1048505,node,13391483603,https://www.openstreetmap.org/node/13391483603,Cala Tirant,,,,,,,,,,,,openstreetmap
cala_torrent_332c400,Cala Torrent,anchorage,39.8142374,4.2466815,node,13391394753,https://www.openstreetmap.org/node/13391394753,Cala Torrent,,,,,,,,,,,,openstreetmap
cala_torta_d3e6a1f,Cala Torta,anchorage,39.7546175,3.4197757,node,3985602174,https://www.openstreetmap.org/node/3985602174,Cala Torta,,,,,,,,,,,,openstreetmap
cala_torta_3cc7944,Cala Torta,anchorage,40.0699637,4.0808717,node,13391483607,https://www.openstreetmap.org/node/13391483607,Cala Torta,,,,,,,,,,,,openstreetmap
cala_tortuga_3e4ab5b,Cala Tortuga,anchorage,39.9899951,4.2567974,node,13391496674,https://www.openstreetmap.org/node/13391496674,Cala Tortuga,,,,,,,,,,,,openstreetmap
cala_trebaluger_ce91470,Cala Trebalúger,anchorage,39.9294662,3.9887897,node,13391306442,https://www.openstreetmap.org/node/13391306442,Cala Trebalúger,,,,,,,,,,,,openstreetmap
cala_tuent_bc2c4b3,Cala Tuent,ferry_terminal,39.8407894,2.7759492,node,4262557942,https://www.openstreetmap.org/node/4262557942,Cala Tuent,,,,,,,,,,,,openstreetmap
cala_varques_da71fda,Cala Varques,anchorage,39.4990595,3.2977771,node,2487364780,https://www.openstreetmap.org/node/2487364780,Cala Varques,,,,,,,,,,,,openstreetmap
cala_verde_c749c1e,Cala Verde,marina,38.9366743,8.9397405,node,4695663146,https://www.openstreetmap.org/node/4695663146,Cala Verde,Cala Verde Small Marina,,,,,,,,,,,openstreetmap
cala_virgili_d308081,Cala Virgili,anchorage,39.4827652,3.2885205,node,1961728868,https://www.openstreetmap.org/node/1961728868,Cala Virgili,,,,,,,,,,,,openstreetmap
cala_xaracca_51c001c,Cala Xaracca,anchorage,39.1011022,1.5013262,node,1853008762,https://www.openstreetmap.org/node/1853008762,Cala Xaracca,,,,,,,,,,,,openstreetmap
calagrande_5d1e292,Calagrande,anchorage,42.7483602,10.40878,node,4685987863,https://www.openstreetmap.org/node/4685987863,Calagrande,,,,,,,,,,,,openstreetmap
calanova_1fe57b8,Calanova,anchorage,42.744667,10.4131603,node,10916477354,https://www.openstreetmap.org/node/10916477354,Calanova,,,,,,,,,,,,openstreetmap
calanque_de_niolon_0dd4093,Calanque de Niolon,harbour,43.3393412,5.2583626,node,3952045137,https://www.openstreetmap.org/node/3952045137,Calanque de Niolon,,,,,,,,,,,,openstreetmap
calasetta_9f46b96,Calasetta,ferry_terminal,39.1122648,8.3731876,node,600514587,https://www.openstreetmap.org/node/600514587,Calasetta,,,Delcomar,,,,,,,,,openstreetmap
calasetta_porto_turistico_780815b,Calasetta Porto Turistico,marina,39.1139329,8.3703206,node,4695822512,https://www.openstreetmap.org/node/4695822512,Calasetta Porto Turistico,Calasetta Marina,marina,,,,,,,,,,openstreetmap
calata_carrara_dce5034,Calata Carrara,ferry_terminal,43.5554649,10.3021975,node,5711200995,https://www.openstreetmap.org/node/5711200995,Calata Carrara,,,,,,,,,,,,openstreetmap
cale_de_boucau_fa47b8a,Cale de Boucau,ferry_terminal,43.5226628,-1.4913118,node,9830979672,https://www.openstreetmap.org/node/9830979672,Cale de Boucau,,,,,,,,,,,,openstreetmap
cales_coves_9ef4298,Cales Coves,anchorage,39.862535,4.1446325,node,13391306438,https://www.openstreetmap.org/node/13391306438,Cales Coves,,,,,,,,,,,,openstreetmap
caleta_des_cap_pinar_5b46e2d,Caleta des Cap Pinar,anchorage,39.8877704,3.1876421,node,13389459274,https://www.openstreetmap.org/node/13389459274,Caleta des Cap Pinar,,,,,,,,,,,,openstreetmap
calo_blanc_d02ad44,Caló Blanc,anchorage,39.8280647,4.2118868,node,13391394758,https://www.openstreetmap.org/node/13391394758,Caló Blanc,,,,,,,,,,,,openstreetmap
calo_d_en_fust_94db1c3,Caló d'en Fust,anchorage,39.8215646,4.2283191,node,13391394755,https://www.openstreetmap.org/node/13391394755,Caló d'en Fust,,,,,,,,,,,,openstreetmap
calo_de_s_estaca_6cd5be8,Caló de s'Estaca,marina,39.7355046,2.6042911,way,275585863,https://www.openstreetmap.org/way/275585863,Caló de s'Estaca,,marina,,,,,,,,,,openstreetmap
calo_de_ses_dones_d4e94c5,Caló de ses Dones,anchorage,39.3694056,3.2316481,node,13390634120,https://www.openstreetmap.org/node/13390634120,Caló de ses Dones,,,,,,,,,,,,openstreetmap
calo_de_ses_mandres_44488d5,Caló de ses Mandres,anchorage,39.9944721,4.2602132,node,13391496675,https://www.openstreetmap.org/node/13391496675,Caló de ses Mandres,,,,,,,,,,,,openstreetmap
calo_del_moro_60b9ce6,Caló del Moro,anchorage,39.9105937,3.1112818,node,13389180838,https://www.openstreetmap.org/node/13389180838,Caló del Moro,,,,,,,,,,,,openstreetmap
calo_des_borgit_54431aa,Caló des Borgit,anchorage,39.3515524,3.1919132,node,1961625275,https://www.openstreetmap.org/node/1961625275,Caló des Borgit,,,,,,,,,,,,openstreetmap
calo_des_corral_72fb734,Caló des Corral,anchorage,39.3752352,3.2386368,node,1961646829,https://www.openstreetmap.org/node/1961646829,Caló des Corral,,,,,,,,,,,,openstreetmap
calo_des_moro_61d9bbf,Caló des Moro,anchorage,39.3142465,3.1238332,node,1961625062,https://www.openstreetmap.org/node/1961625062,Caló des Moro,,,,,,,,,,,,openstreetmap
calo_des_pellicer_6f6eabd,Caló des Pellicer,anchorage,39.5143231,2.4720126,node,1939763833,https://www.openstreetmap.org/node/1939763833,Caló des Pellicer,,,,,,,,,,,,openstreetmap
calo_roig_1ba715e,Caló Roig,anchorage,39.8263349,4.2961183,node,13391394750,https://www.openstreetmap.org/node/13391394750,Caló Roig,,,,,,,,,,,,openstreetmap
camogli_harbour_6b359f2,Camogli Harbour,marina,44.3515034,9.1508514,node,4684424055,https://www.openstreetmap.org/node/4684424055,Camogli Harbour,,marina,,,,,,,,,,openstreetmap
camp_de_mar_8859908,Camp de Mar,anchorage,39.5373181,2.4161095,node,1939776723,https://www.openstreetmap.org/node/1939776723,Camp de Mar,,,,,,,,,,,,openstreetmap
camp_slatina_475de2d,Camp Slatina,marina,44.8161333,14.3411626,node,1744047034,https://www.openstreetmap.org/node/1744047034,Camp Slatina,,,,,,,,,,,,openstreetmap
camping_oasi_ba1d6de,Camping OASI,marina,45.1813601,12.3073489,node,4338086574,https://www.openstreetmap.org/node/4338086574,Camping OASI,,,,,,,,,,,,openstreetmap
canale_torre_paola_dae7b9b,Canale Torre Paola,marina,41.2529856,13.0405363,node,685970233,https://www.openstreetmap.org/node/685970233,Canale Torre Paola,,,,,,,,,,,,openstreetmap
canals_d_empuriabrava_5eb8a9a,Canals d'Empuriabrava,marina,42.2510265,3.1204155,relation,1991328,https://www.openstreetmap.org/relation/1991328,Canals d'Empuriabrava,,marina,,,,,,,,,,openstreetmap
cannigione_7276400,Cannigione,marina,41.1070182,9.4443553,node,454221033,https://www.openstreetmap.org/node/454221033,Cannigione,,marina,Consorzio Marina Cannigione,,+39 346 806 5848,,,,,,,openstreetmap
canoe_kayak_tarn_dea1585,Canoë Kayak Tarn,marina,43.9415184,2.4826425,node,2905385346,https://www.openstreetmap.org/node/2905385346,Canoë Kayak Tarn,,marina,,http://canoekayaktarn.com/,+33 5 63 55 25 44,,,,,,,openstreetmap
cantiere_di_manutenzione_navale_actv_del_tronchetto_f9e97ea,Cantiere di Manutenzione Navale Actv del Tronchetto,commercial_port,45.4395387,12.3032125,way,1434694929,https://www.openstreetmap.org/way/1434694929,Cantiere di Manutenzione Navale Actv del Tronchetto,,,,,,,,,,,,openstreetmap
cantieri_di_ostia_small_harbour_baf447f,Cantieri di Ostia Small Harbour,marina,41.7419216,12.2419819,node,4687820677,https://www.openstreetmap.org/node/4687820677,Cantieri di Ostia Small Harbour,,marina,,,,,,,,,,openstreetmap
canyamel_b88f285,Canyamel,anchorage,39.6538377,3.4455627,node,3985602157,https://www.openstreetmap.org/node/3985602157,Canyamel,,,,,,,,,,,,openstreetmap
cap_negre_0e53654,Cap Negre,anchorage,39.899059,4.3021646,node,13391394741,https://www.openstreetmap.org/node/13391394741,Cap Negre,,,,,,,,,,,,openstreetmap
capannone_bec56a2,Capannone,ferry_terminal,45.4546534,12.3885859,node,2408434316,https://www.openstreetmap.org/node/2408434316,Capannone,,,,,,,,,,,,openstreetmap
capitainerie_eb9c674,Capitainerie,marina,43.1701305,0.8877146,node,2313637532,https://www.openstreetmap.org/node/2313637532,Capitainerie,,,,,,,,,,,,openstreetmap
capitainerie_9329eb2,Capitainerie,marina,43.4468182,3.6610294,node,7862426488,https://www.openstreetmap.org/node/7862426488,Capitainerie,,marina,,,,,,,,,,openstreetmap
capitainerie_du_port_de_hyeres_port_saint_pierre_4d06178,Capitainerie du port de Hyères - Port Saint Pierre,ferry_terminal,43.0801268,6.1580273,node,1031247820,https://www.openstreetmap.org/node/1031247820,Capitainerie du port de Hyères - Port Saint Pierre,,,TLVTVM,https://www.portshyeres.fr/fr/,+33 4 94 12 54 40,,,,,,,openstreetmap
capitaneria_di_porto_d4e0dc9,Capitaneria di Porto,marina,41.2054035,16.5931777,node,2481694542,https://www.openstreetmap.org/node/2481694542,Capitaneria di Porto,,,,,,,,,,,,openstreetmap
capitaneria_di_porto_military_headquarter_eb5160e,Capitaneria Di Porto Military headquarter,marina,43.8162385,7.7803405,node,1721745441,https://www.openstreetmap.org/node/1721745441,Capitaneria Di Porto Military headquarter,,marina,,,,,,,,,,openstreetmap
capo_pino_small_harbour_c286dc8,Capo Pino Small Harbour,marina,43.7978485,7.7417153,node,4683461483,https://www.openstreetmap.org/node/4683461483,Capo Pino Small Harbour,,marina,,,,,,,,,,openstreetmap
capoliveri_golfo_di_mola_93ce93b,Capoliveri - Golfo di Mola,marina,42.7579988,10.392631,way,522877525,https://www.openstreetmap.org/way/522877525,Capoliveri - Golfo di Mola,,marina,,http://www.golfomola.it/unita_capoliveri.php,,,,,,,,openstreetmap
caposele_harbour_07dea2d,Caposele Harbour,marina,41.2509349,13.598017,node,4688929626,https://www.openstreetmap.org/node/4688929626,Caposele Harbour,,marina,,,,,,,,,,openstreetmap
capri_marina_grande_9df5535,Capri Marina Grande,marina,40.5565206,14.2448279,node,4689538494,https://www.openstreetmap.org/node/4689538494,Capri Marina Grande,,marina,,,,,,,,,,openstreetmap
cargill_slu_804852d,Cargill SLU,commercial_port,41.3467937,2.1584881,way,618798107,https://www.openstreetmap.org/way/618798107,Cargill SLU,,,,,,,,,,,,openstreetmap
carloforte_b16de38,Carloforte,ferry_terminal,39.1444532,8.3078274,node,600514577,https://www.openstreetmap.org/node/600514577,Carloforte,,,Delcomar,,,,,,,,,openstreetmap
carloforte_marina_sifredi_b422b29,Carloforte Marina Sifredi,marina,39.1473275,8.3092872,node,4695868482,https://www.openstreetmap.org/node/4695868482,Carloforte Marina Sifredi,,marina,,,,,,,,,,openstreetmap
carloforte_marinatour_marina_b2ddaf0,Carloforte Marinatour Marina,marina,39.1463073,8.3090376,node,4695868483,https://www.openstreetmap.org/node/4695868483,Carloforte Marinatour Marina,,marina,,,,,,,,,,openstreetmap
carnon_est_c013c06,Carnon Est,ferry_terminal,43.5425803,3.9750013,node,11057528267,https://www.openstreetmap.org/node/11057528267,Carnon Est,,,,,,,,,,,,openstreetmap
carnon_ouest_c85e253,Carnon Ouest,ferry_terminal,43.5424252,3.974508,node,11057528266,https://www.openstreetmap.org/node/11057528266,Carnon Ouest,,,,,,,,,,,,openstreetmap
caronte_tourists_4424025,Caronte & Tourists,ferry_terminal,38.1312873,15.523234,node,2010288033,https://www.openstreetmap.org/node/2010288033,Caronte & Tourists,,,,,,,,,,,,openstreetmap
casamicciola_marina_019ebb9,Casamicciola Marina,marina,40.7490949,13.9089425,node,4689458550,https://www.openstreetmap.org/node/4689458550,Casamicciola Marina,,marina,,,,,,,,,,openstreetmap
castelsardo_marina_66905d7,Castelsardo Marina,marina,40.9126468,8.7003669,node,4690827779,https://www.openstreetmap.org/node/4690827779,Castelsardo Marina,,marina,,,,,,,,,,openstreetmap
castiglione_del_lago_14d46d0,Castiglione del Lago,ferry_terminal,43.1233765,12.0570977,node,309960572,https://www.openstreetmap.org/node/309960572,Castiglione del Lago,,,,,,,,,,,,openstreetmap
catamaran_mundo_marino_f780aa3,Catamaran Mundo Marino,ferry_terminal,38.9948457,-0.1584792,node,9598445399,https://www.openstreetmap.org/node/9598445399,Catamaran Mundo Marino,,,Mundo Marino,https://www.mundomarino.es/,+34966423066,,,,,,,openstreetmap
catamaran_mundo_marino_2448df5,Catamarán Mundo Marino,ferry_terminal,36.7178495,-4.4133082,node,4478747922,https://www.openstreetmap.org/node/4478747922,Catamarán Mundo Marino,,,Mundo Marino,https://mundomarino.es/,+34 966423066,,,,,,,openstreetmap
catanzaro_lido_c78a1cf,Catanzaro Lido,marina,38.8247811,16.6322863,node,1708822135,https://www.openstreetmap.org/node/1708822135,Catanzaro Lido,,marina,,,,,,,,,,openstreetmap
cavo_7ad84ca,Cavo,ferry_terminal,42.8602151,10.4239658,node,1279180498,https://www.openstreetmap.org/node/1279180498,,,ferry,,,,,,,,,,openstreetmap
ca_roman_86b8428,Ca’ Roman,ferry_terminal,45.2436131,12.2939513,node,2328587950,https://www.openstreetmap.org/node/2328587950,Ca’ Roman,,,,,,,,,,,,openstreetmap
celestia_0a95734,Celestia,ferry_terminal,45.4390893,12.3496733,node,1996193107,https://www.openstreetmap.org/node/1996193107,Celestia,,,,,,,,,,,,openstreetmap
centre_nautique_036a50a,Centre Nautique,marina,44.7354482,3.8344284,node,1314261248,https://www.openstreetmap.org/node/1314261248,Centre Nautique,,,,,,,,,,,,openstreetmap
centro_nautico_emmecar_5eb793b,Centro Nautico Emmecar,marina,45.2315276,12.1712326,way,842004085,https://www.openstreetmap.org/way/842004085,Centro Nautico Emmecar,,marina,,,,,,,,,,openstreetmap
centro_velico_punta_marina_287cae9,Centro Velico Punta Marina,marina,44.4351089,12.3000406,node,601010153,https://www.openstreetmap.org/node/601010153,Centro Velico Punta Marina,,marina,,,,,,,,,,openstreetmap
certosa_117d7d2,Certosa,ferry_terminal,45.4304353,12.3674687,node,1996193119,https://www.openstreetmap.org/node/1996193119,Certosa,,,,,,,,,,,,openstreetmap
cetara_harbour_dd9bf65,Cetara Harbour,marina,40.6449253,14.7018649,node,3772896148,https://www.openstreetmap.org/node/3772896148,Cetara Harbour,,,,,,,,,,,,openstreetmap
chantier_hurmic_f953c3b,Chantier Hurmic,marina,44.7036917,-0.4009288,node,2398251637,https://www.openstreetmap.org/node/2398251637,Chantier Hurmic,,,,,,,,,,,,openstreetmap
chantier_tramasset_d19bfd8,Chantier Tramasset,marina,44.707592,-0.4051828,node,2398240288,https://www.openstreetmap.org/node/2398240288,Chantier Tramasset,,,,,,,,,,,,openstreetmap
chantiers_navals_de_la_ciotat_b32a61e,Chantiers navals de la Ciotat,commercial_port,43.1695469,5.6085039,way,662864255,https://www.openstreetmap.org/way/662864255,Chantiers navals de la Ciotat,,,,,,,,,,,,openstreetmap
chiaia_di_luna_67d75aa,Chiaia di Luna,anchorage,40.894137,12.9515318,node,13970292457,https://www.openstreetmap.org/node/13970292457,Chiaia di Luna,,,,,,,,,,,,openstreetmap
chiaiolella_marina_3122eec,Chiaiolella Marina,marina,40.7482968,14.0054058,node,534251785,https://www.openstreetmap.org/node/534251785,Chiaiolella Marina,,,,,,,,,,,,openstreetmap
chiavari_marina_1eb54cb,Chiavari Marina,marina,44.3133842,9.3226639,node,4684470994,https://www.openstreetmap.org/node/4684470994,Chiavari Marina,,marina,,,,,,,,,,openstreetmap
chiesa_f22f596,Chiesa,ferry_terminal,45.4594356,12.4100689,node,2408434312,https://www.openstreetmap.org/node/2408434312,Chiesa,,,,,,,,,,,,openstreetmap
chioggia_684c22b,Chioggia,ferry_terminal,45.2236937,12.2806901,node,3586755915,https://www.openstreetmap.org/node/3586755915,Chioggia,,,ACTV,,,,,,,,,openstreetmap
chateau_d_if_0e8ea65,Château d'If,ferry_terminal,43.280459,5.326549,node,826827721,https://www.openstreetmap.org/node/826827721,Château d'If,,,,,,,,,,,,openstreetmap
chateau_d_if_parc_national_des_calanques_4553b32,Château d'If - Parc National des Calanques,ferry_terminal,43.2957609,5.3733228,node,1727563360,https://www.openstreetmap.org/node/1727563360,Château d'If - Parc National des Calanques,,,Icard Maritime,,,,,,,,,openstreetmap
ciboure_larraldenia_3fd283d,Ciboure - Larraldenia,marina,43.3854683,-1.6667734,way,478950990,https://www.openstreetmap.org/way/478950990,Ciboure - Larraldenia,,marina,Hendaye,,,,,yes,20,,,openstreetmap
cimitero_b712af2,Cimitero,ferry_terminal,45.4486861,12.345963,node,1996193117,https://www.openstreetmap.org/node/1996193117,Cimitero,,,,,,,,,,,,openstreetmap
cinquale_small_harbour_08e803d,Cinquale Small Harbour,marina,43.9781525,10.1413925,node,4687054412,https://www.openstreetmap.org/node/4687054412,Cinquale Small Harbour,,marina,,,,,,,,,,openstreetmap
circolo_canoa_814921f,Circolo Canoa,marina,37.5309643,15.112521,node,4763129795,https://www.openstreetmap.org/node/4763129795,Circolo Canoa,,marina,,,,,,,,,,openstreetmap
circolo_della_vela_lakkios_7edb530,Circolo della vela Lakkios,marina,37.0664848,15.2913889,node,5103270391,https://www.openstreetmap.org/node/5103270391,Circolo della vela Lakkios,,marina,,,,,,,,,,openstreetmap
circolo_nautico_buongiardino_93ae10f,Circolo nautico Buongiardino,marina,44.1826624,9.5829055,node,5645760465,https://www.openstreetmap.org/node/5645760465,Circolo nautico Buongiardino,,,,,,,,,,,,openstreetmap
circolo_nautico_cala_violina_0f6181e,Circolo Nautico Cala Violina,marina,42.9179845,10.759452,relation,11327198,https://www.openstreetmap.org/relation/11327198,Circolo Nautico Cala Violina,,marina,,http://www.circolonauticocalaviolina.it,+39 0566 42233,,,,,,,openstreetmap
circolo_nautico_di_quercianella_f9bd38b,Circolo nautico di Quercianella,marina,43.4588634,10.3627294,node,3202354563,https://www.openstreetmap.org/node/3202354563,Circolo nautico di Quercianella,,marina,Circolo nautico di Quercianella,http://www.cnquercianella.it/,,,,,,,,openstreetmap
circolo_nautico_foce_cecina_a6334fb,Circolo Nautico Foce Cecina,marina,43.3041024,10.4904512,node,1805397909,https://www.openstreetmap.org/node/1805397909,Circolo Nautico Foce Cecina,,marina,,,,,,,,,,openstreetmap
circolo_nautico_juvenilia_8c27462,Circolo nautico Juvenilia,marina,37.0671795,15.2883603,way,683460931,https://www.openstreetmap.org/way/683460931,Circolo nautico Juvenilia,,marina,,,,,,,,,,openstreetmap
circolo_nautico_la_caletta_2b17def,Circolo Nautico La Caletta,marina,40.6125777,9.7528412,relation,12754661,https://www.openstreetmap.org/relation/12754661,Circolo Nautico La Caletta,,marina,Circolo Nautico la Caletta Associazione Sportiva Dilettantistica,https://www.circolonauticolacaletta.it/sito/la-marina,,,,yes,192,,,openstreetmap
circolo_nautico_mandraccio_d212dcd,Circolo Nautico Mandraccio,marina,44.4086431,8.9267455,way,251366294,https://www.openstreetmap.org/way/251366294,Circolo Nautico Mandraccio,,marina,,,,,,,,,,openstreetmap
circolo_nautico_marina_romea_b407b30,Circolo Nautico Marina Romea,marina,44.5262939,12.2772294,node,1622710694,https://www.openstreetmap.org/node/1622710694,Circolo Nautico Marina Romea,,marina,,https://www.cnmr.it/,,,,,,,,openstreetmap
circolo_nautico_marinella_d7ca673,Circolo Nautico Marinella,marina,41.0064974,9.5755962,node,4695304946,https://www.openstreetmap.org/node/4695304946,Circolo Nautico Marinella,Marinella Yacht Club Small Marina,,,,,,,,,,,openstreetmap
circolo_nautico_nazario_sauro_01c2208,Circolo Nautico Nazario Sauro,marina,43.5386613,10.3005175,way,1241460093,https://www.openstreetmap.org/way/1241460093,Circolo Nautico Nazario Sauro,,marina,,,,,,,,,,openstreetmap
circolo_nautico_olbia_3e2f68e,Circolo Nautico Olbia,marina,40.9227636,9.5081141,node,4695332298,https://www.openstreetmap.org/node/4695332298,Circolo Nautico Olbia,Olbia Yacht Club Small Marina,marina,,,,,,,,,,openstreetmap
circolo_nautico_san_marco_2754d6a,Circolo Nautico San Marco,marina,41.7516621,12.2716188,way,731529977,https://www.openstreetmap.org/way/731529977,Circolo Nautico San Marco,,,,,,,,,,,,openstreetmap
circolo_pesca_sportiva_6a3a1ca,Circolo Pesca Sportiva,marina,43.4033306,10.4165397,node,1375840064,https://www.openstreetmap.org/node/1375840064,Circolo Pesca Sportiva,,,,,+39 0586 753564,,,,,,,openstreetmap
circolo_vela_marciana_marina_f792635,Circolo Vela Marciana Marina,marina,42.8081099,10.1959181,way,522870949,https://www.openstreetmap.org/way/522870949,Circolo Vela Marciana Marina,,marina,Circolo Vela Marciana Marina,https://www.cvmm.it/,,,,yes,,,,openstreetmap
circolo_velico_kaucana_8250e07,Circolo Velico Kaucana,marina,36.788017,14.5143376,way,1086824147,https://www.openstreetmap.org/way/1086824147,Circolo Velico Kaucana,,marina,,,,,,,,,,openstreetmap
circolo_velico_ortigia_07246ef,Circolo velico Ortigia,marina,37.0669385,15.2913366,node,10004483986,https://www.openstreetmap.org/node/10004483986,Circolo velico Ortigia,,marina,,,,,,,,,,openstreetmap
circolo_velico_ravennate_ec7ce1b,Circolo Velico Ravennate,marina,44.49176,12.2884896,way,319889715,https://www.openstreetmap.org/way/319889715,Circolo Velico Ravennate,,marina,,,,,,,,,,openstreetmap
circolo_velico_ribellino_24ce5c5,Circolo velico Ribellino,marina,37.066339,15.2893475,way,683460932,https://www.openstreetmap.org/way/683460932,Circolo velico Ribellino,,marina,,,,,,,,,,openstreetmap
cite_du_vin_8084bd3,Cité du Vin,ferry_terminal,44.8617807,-0.5492202,node,12850925549,https://www.openstreetmap.org/node/12850925549,Cité du Vin,,,,,,,,,,,,openstreetmap
ciudad_blanca_80ba1b2,Ciudad Blanca,ferry_terminal,39.8301844,3.1207529,node,7874815179,https://www.openstreetmap.org/node/7874815179,Ciudad Blanca,,,,,,,,,,,,openstreetmap
ciutadella_afbdb03,Ciutadella,ferry_terminal,39.9884294,3.8285693,node,1417396651,https://www.openstreetmap.org/node/1417396651,Ciutadella,,,,,,,,,,,,openstreetmap
civitavecchia_6248029,Civitavecchia,ferry_terminal,42.0990729,11.782536,node,456381084,https://www.openstreetmap.org/node/456381084,Civitavecchia,,,,,,,,,,,,openstreetmap
civitavecchia_darsena_romana_09a20ac,Civitavecchia Darsena Romana,marina,42.0953913,11.7879207,node,456405010,https://www.openstreetmap.org/node/456405010,Civitavecchia Darsena Romana,,,,,,,,,,,,openstreetmap
civitavecchia_fruit_forest_terminal_045249c,Civitavecchia Fruit & Forest Terminal,commercial_port,42.1027098,11.7755679,way,553243140,https://www.openstreetmap.org/way/553243140,Civitavecchia Fruit & Forest Terminal,,,,https://cfft.it,,,,,,,,openstreetmap
cla_balbiano_7e2ebd9,Cla Balbiano,marina,41.2101684,9.4027295,node,5217627934,https://www.openstreetmap.org/node/5217627934,Cla Balbiano,,marina,,,,,,,,,,openstreetmap
clh_9cff8ac,CLH,commercial_port,41.3551491,2.1625207,way,278024072,https://www.openstreetmap.org/way/278024072,CLH,,,,,,,,,,,,openstreetmap
clot_dels_franquets_nord_fb2474d,Clot dels Franquets Nord,marina,42.2658977,3.1535306,way,47512580,https://www.openstreetmap.org/way/47512580,Clot dels Franquets Nord,,marina,,,,,,,,,,openstreetmap
club_capri_mequinensa_2cdb8e3,Club Capri Mequinensa,marina,41.3702343,0.3022158,way,907815607,https://www.openstreetmap.org/way/907815607,Club Capri Mequinensa,,marina,,,,,,,,,,openstreetmap
club_de_mar_d950a70,Club de Mar,marina,39.5552108,2.6258424,node,2462097817,https://www.openstreetmap.org/node/2462097817,Club de Mar,,marina,,https://www.clubdemar-mallorca.com/,+34 971 40 36 11,,,,,,,openstreetmap
